0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.85819244,0.79792583,0.6470865,1.1217772,0.422669,1.5079763,0.66220725,1.0519572,1.5526801,0.66785175,0.8135592,1.3154138,0.99655604,0.6864642,0.7552532,0.79962057,0.66317517,0.93916714,0.33808753,0.98123366,0.27451172,1.4645588,-0.0796774,0.5618645,0.56019163,1.2614706,0.6949012,0.9634277,1.0694172,1.3560832,1.3240907,1.3036646,1.2661358,1.199095,1.0052581,0.91693336,0.9071121,1.1460288,0.832631,0.7111234,0.57181966,0.68174434,0.7578004,1.2913718,0.9047068,0.68289924,1.0826497,1.0023825,0.8023479,1.069196,0.6158863,1.3616822,0.30916068,0.55385435,0.36758685,0.6170067,0.4966364,0.32040665,0.51144993,0.79746264,0.5265765,0.8153558,0.35533354,0.5951408,0.75184476,0.5546275,1.0713993,0.5038718,0.8135552,0.35036972,0.51447165,0.43572837,1.0880384,0.16191071,0.87366545,1.0228846,0.51877415,0.98140806,0.58176583,1.0350922,0.7983289,0.9125618,1.1394101,1.2356724,1.175246,0.9113602,1.5066311,1.0017229,0.47457135,0.98762757,1.1135607,0.80672157,1.5080917,0.81301963,0.2576897,0.5920932,0.70818865,0.9513248,1.1195475,0.9985398,1.5664088,0.6709444,1.4119134,0.8751011,0.12420112,0.7838887,0.3227709,0.56938803,0.254469,0.9088955,0.17892528,0.9251122,0.2159187,0.8681223,-0.22849971,0.5733395,-0.033205844,1.3012846,0.47898957,0.69047546,1.1555392,0.80246925,1.5149033,0.5214946,0.4132402,1.3760014,0.91337085,0.7773664,1.0193489,0.3528517,0.70716274,0.30343515,1.1067779,0.4477011,0.5323039,1.0811145,0.26757193,0.8506022,1.0685613,0.7270487,0.91460097,0.8952056,1.1255403,1.0033607,1.1325768,1.3123134,0.72724426,0.6915054,1.2015022,1.1035368,0.9583212,1.3791696,1.0228413,1.1231103,1.2485037,0.76614153,0.89933974,1.2090503,0.984836,0.47757995,0.8040076,1.1090024,1.2697849,0.6952453,0.4097387,0.8044185,0.62135035,1.0139055,0.46413526,1.0200711,0.7285973,1.5589025,0.44391954,0.6217725,0.9506476,1.0625286,1.4312985,0.27098513,1.0796303,0.4946929,0.82779336,-0.33738953,1.0960876,0.22307128,0.9143077,0.57530874,0.8790209,0.9804259,0.4685406,1.1916103,0.75541985,0.7480509,1.0080178,1.1244373,0.8340175,0.91225076,1.4203922,1.0472336,0.8087235,0.83490247
0.8992918,0.82862735,1.624346,0.6121935,0.8314722,1.1575136,1.3542637,0.86068434,1.0459777,0.6769265,1.210707,0.84899145,0.5618651,0.7744832,0.56084764,0.3396332,1.6753118,0.31094626,0.76533055,0.5250447,0.5388906,0.0623492,0.529844,0.5304126,0.6016027,0.418968,1.1416414,0.9996665,0.0168252,0.9380247,-0.01625681,0.7305474,0.72115254,0.71843183,1.2629405,0.7544672,0.6841223,1.361017,1.036793,1.1640917,1.4887041,0.9972986,0.506014,0.8686505,1.132136,0.72888696,0.5751382,0.93462473,0.7907444,0.43063715,0.74357975,1.085376,0.8300622,1.038511,0.8392868,1.0279186,0.87595475,0.22614604,0.48514682,0.50589406,1.219573,1.0672266,0.49210235,1.2916793,0.9659176,1.212121,1.5483778,0.65611666,0.5806367,0.7273177,0.83750486,0.7329906,1.1404555,1.0175109,0.7063719,1.0643886,0.7862008,0.8434445,0.68983424,0.8531855,0.7797874,0.9423639,0.7768311,1.0513563,0.6205758,1.3800491,0.45488033,0.73904324,0.58622533,0.868154,0.75169486,1.0873863,0.6869466,0.8103657,0.45970455,0.65094686,0.6774597,0.89860326,0.5936694,1.4189979,0.4538701,0.49792475,0.94671327,0.28176638,0.9968041,0.88040036,0.9827269,0.77175844,0.95902103,0.81639796,0.7094754,1.1613991,0.27548027,0.9201984,0.5074059,1.036417,0.29778737,0.58799905,1.2061306,0.86989605,0.87128633,0.6757449,1.1619492,0.32114384,1.2767916,0.77005225,0.8012285,0.8521532,0.94483757,1.2464042,0.5528451,0.9803059,0.8188387,0.5938559,1.4203591,0.78341705,1.6974124,0.886592,0.7481902,1.5375857,0.96625066,0.67449623,1.0359663,1.1591737,1.1366632,0.9469507,0.7406083,1.0027186,0.5645508,0.7154442,0.6166308,0.89069885,0.9098171,0.7693479,1.1378336,1.2186457,1.157579,0.9503397,1.6345441,0.9704986,0.541032,1.1924101,0.7413866,0.27150905,0.67892945,0.44014642,1.2118695,0.5277654,1.030757,0.59424084,1.286999,0.7200991,0.68558973,0.8830334,0.4131133,1.3575351,0.56003714,0.68840724,0.5738468,0.20838535,1.0980281,0.18824625,1.1177124,0.53028613,0.6083725,0.5851336,0.3156632,-0.07466209,0.86675525,0.589739,1.0723723,0.20144123,0.6394235,1.2349548,-0.07150847,0.26909763,-0.05079198,0.452104,0.1488643,-0.32548696
1.2490169,1.2117498,0.5944923,1.1315459,1.0800464,0.5872934,0.2993945,1.2153438,0.70316255,0.44443673,1.2610649,0.96902514,0.62790644,0.9319627,1.0874543,0.6352395,0.81821233,0.67471284,0.62501,0.6250584,1.0357804,0.82543916,0.7355836,1.2084295,0.5983489,1.1006877,0.4763796,0.9974886,0.42374665,0.9132114,0.9435582,0.92642903,0.7281731,0.59352994,1.2669573,0.61885,0.8097869,1.1053431,0.95138204,0.9814005,0.44146678,1.2337971,1.0291,1.0290217,1.1209954,1.0230798,0.3738802,1.2764262,0.75083935,0.5892092,1.1984043,0.93924123,0.45869458,0.35831577,0.48250502,0.43110573,0.8443172,0.9955355,0.96021026,0.8808856,0.87034446,0.82054174,1.2217839,0.5568339,1.2020745,1.2964816,1.1531929,0.8249366,0.8384112,0.5409601,0.4590042,0.99200946,0.20893937,0.92959493,0.7337366,0.8322297,1.2952865,0.22304302,0.9550316,0.86403036,1.0679973,0.22592711,0.65249574,0.41450274,0.8807694,0.9096745,0.526078,0.8216084,0.8700285,0.8747051,0.96051186,0.4784512,1.0004302,0.9992279,1.1819423,1.0664482,0.531345,0.6889982,0.14309794,0.3020888,0.37524256,0.035068035,0.8595296,0.27519867,0.5059056,0.5271509,0.62568897,0.9454479,0.5085497,1.655053,0.8662405,0.29837328,0.58434296,0.54595745,0.47452778,0.8041095,0.42966446,1.0325744,0.6291487,0.85082316,0.9433084,1.1995058,0.71511716,0.8067942,1.1057602,1.0374641,0.63085705,1.1176738,0.55355096,1.2099364,0.5428309,0.8446008,0.82985324,1.2001541,0.8736581,1.040255,1.0634152,1.050242,1.1435777,0.63113916,0.7810129,0.8152628,0.6991007,0.9389656,0.85080385,0.8220186,0.89545965,1.054577,0.7495613,1.1478478,0.7156095,0.1510874,0.68442595,0.56057143,0.77260005,0.6814876,1.3094501,0.88425803,0.8137821,0.93437725,1.1496783,0.50652647,1.015947,1.6199586,0.6077756,0.52972114,0.6040072,0.4354829,0.9843005,0.7457552,0.69878376,0.92745245,0.7197873,0.66590285,0.848623,0.4534797,0.8335472,0.60837376,1.3651567,0.39336902,1.271451,0.89974517,1.2620646,1.2589891,0.9775789,1.3404579,0.7455678,0.85054374,0.69886816,0.61823374,1.0603893,0.040272653,0.7208195,0.20410642,0.78030545,0.59001034,-0.21186799,0.72403604,0.15510708,0.7780812
1.0964016,1.3190794,1.2953067,1.2529808,1.3198779,1.0426773,1.2234402,1.0574181,0.76687866,1.4687612,0.4600601,1.4481108,0.2538678,0.6481791,0.4324694,0.9389392,0.18466616,1.016113,0.7169012,0.8537875,0.70921886,1.0117936,1.0149863,1.1656895,0.68226707,0.7626927,0.60385376,0.9398103,1.0614313,0.5471077,0.9954122,0.48698586,1.0170159,0.6315769,1.0234245,0.9618182,0.70174,1.3571728,0.5600674,0.48790956,0.8677996,0.59113395,1.1146137,0.9532074,0.9210351,0.5615601,0.5667927,0.48736393,0.09863728,0.62575054,0.56307316,0.8177269,1.1521487,1.1969473,1.177202,1.4343241,0.87424004,0.89177454,0.81691206,0.81059605,0.5545332,1.0585885,0.62371635,0.73028916,1.2330526,0.41908917,0.8012585,1.2594361,1.120528,0.8079736,1.273768,1.5706301,1.2949193,1.1185763,0.56367743,0.5047192,0.770169,0.89483726,1.190437,0.9819038,0.80787313,0.112240314,0.8514014,0.71349066,1.1795151,0.94114304,1.46157,1.0223137,0.55321634,0.90905213,0.7825322,1.299756,1.4236073,0.42966118,0.9731891,0.8495327,1.2564629,0.8758423,0.4784885,0.9181612,0.434381,0.765621,0.44642574,0.94502205,0.74532884,0.9255551,0.20960104,0.72806114,0.38494205,1.0995182,0.37658995,0.85301214,0.29657257,1.1152247,0.60875064,0.6241263,0.5622946,0.78842485,0.54523516,0.52229345,0.25213718,0.54147714,0.24811465,-0.014234185,0.35211065,0.8183589,0.8643892,0.54857475,1.1426247,0.5412766,0.9528335,0.7424604,1.1525314,0.9265561,1.036177,0.62197995,0.75525945,0.4354634,0.44026935,0.4046831,0.3301335,0.91883564,0.71191096,1.452311,0.5967464,0.6926477,0.52856165,0.7740762,0.41859654,0.9257412,0.9492121,0.65863585,0.88171524,0.7544855,0.06596261,1.099202,-0.19686612,1.2048948,0.75175405,0.9173898,1.2856574,1.2272173,0.68988436,0.86897254,0.8098007,1.1026245,0.85158664,1.2410136,0.956485,0.5449985,0.6235493,-0.04495871,0.9869504,-0.070001006,1.0412811,0.010770783,0.97476065,0.49630877,0.83398515,0.5252766,0.47451583,0.38648307,0.58312327,0.5902418,0.8896909,0.6462947,0.36147577,0.7768656,0.28265905,1.056618,1.1305078,0.80709517,1.0729438,1.0633192,0.9973845,0.69261074,0.20543236,0.25322133,0.92069817,0.41326272
1.4787798,0.9849845,0.86798954,0.90227365,1.1104634,1.2756428,0.77833706,0.8206722,0.08098167,0.7343278,0.33760038,0.4276091,0.2037496,0.9324062,0.41818914,0.9416649,0.69282424,0.76731014,0.7793328,0.8953872,0.23646414,1.0076537,0.33950108,0.9132645,0.47541136,1.0354366,0.9010022,0.5323123,0.6553379,0.4260304,0.62790203,0.5070095,0.7309676,0.7821061,1.2541794,0.96161044,0.7662512,0.6637903,0.4196551,0.90729564,0.8772844,0.86077654,0.21874726,0.4631306,0.29172665,0.5447823,0.54154694,0.390788,0.75116587,0.09073901,0.58607996,0.29407102,0.30403662,0.5717627,0.65879136,0.81437457,0.50725865,0.6244298,1.1220648,0.8179176,0.79818225,1.1493897,0.32651335,1.2159464,0.097703755,0.9341104,0.9216814,1.5588849,1.0520921,0.66404516,1.1505511,1.08881,1.3462834,0.60469705,1.1416521,0.46580684,0.4387449,0.53281283,0.890617,0.71464,0.7383224,0.76347804,0.6022357,0.6666358,0.58313555,0.50953937,0.6593454,1.1197895,0.90878177,1.072476,0.9049146,1.0215659,0.4043381,1.4712923,0.5877584,1.2277992,0.90640444,0.9989735,0.6904274,0.46654227,0.6492406,0.5675716,0.2769376,0.9164909,0.7017839,0.579121,1.1054959,0.89770675,0.8030748,1.2585437,0.86566377,0.6930486,0.8979452,0.23341072,0.7965084,0.63461363,0.5586451,0.80007315,0.7478868,0.9516346,0.73956895,1.2695551,1.8019346,0.85091746,0.976256,1.0871274,1.0665696,1.3330588,1.6208093,1.3541994,0.54286104,0.9543864,1.1512338,0.9341666,1.1838914,1.341333,0.3520792,0.5172337,0.9785604,0.37275133,0.31634313,0.3016102,0.24894649,0.62247014,0.42726606,0.83501995,0.5304165,0.7384665,0.94443893,0.06877494,0.91825914,0.0099172,0.7224521,0.04747747,0.36805874,0.5581273,0.55055517,0.41670367,1.1006917,0.64125025,1.4619164,0.8513317,0.7951115,1.6159351,0.8298627,0.88748384,0.878294,0.94133043,1.3662423,1.286642,0.8675321,0.73130465,0.21398354,0.6469288,0.510862,0.7882696,0.5748557,0.7530405,0.4871797,0.8827207,0.8718502,0.94227266,0.95813686,0.64193356,1.0424918,0.88779366,0.6176994,0.8677571,1.2238326,0.7970392,0.88213,0.89155227,0.82354945,0.61856437,0.7557765,0.8418181,0.8498945,0.94231826,0.97563756,0.99136114
0.47514284,1.0671844,0.89603,0.84208745,1.3265945,1.0087647,0.87737817,0.9625501,0.7259215,1.1507602,0.9346585,1.0172182,1.4383113,0.9032385,0.4108662,0.61873925,0.5230717,0.50003207,0.631558,0.17632782,0.459888,0.1722965,0.865308,-0.035127968,0.57952476,0.294556,0.5570929,1.0730836,0.66884243,1.0747964,0.6290753,1.0499687,1.2213678,1.2692232,0.16393727,0.72010064,0.5303441,1.0334036,0.653283,1.0304424,0.92971206,0.93920404,1.4022002,0.6904749,0.9677486,0.71452373,0.987676,0.73311585,1.3204463,0.70395964,0.7917377,1.2227726,0.53705573,1.152803,0.2757907,1.255643,0.005995333,0.23451465,0.43997595,0.43724945,0.7346749,0.12620807,0.5900265,0.5512281,0.7066194,0.4025749,1.3434758,1.1257935,1.1884336,0.8292405,1.1910988,0.9496184,0.4737243,0.7454252,0.34984505,0.8469019,0.47263414,0.9096661,0.38653928,1.1844083,0.7292753,1.1871262,0.9005896,1.119987,0.505811,1.2179437,0.81984335,0.4730712,1.1912386,1.1062284,0.60941297,1.0262665,1.3160653,0.6359552,0.85961324,0.30970263,0.5705764,0.71729934,0.04788536,0.8433959,0.19023626,0.8659557,0.3126315,1.3167473,0.26312077,0.53196394,1.0143452,0.79984266,0.9278582,1.1151652,0.92045736,0.9980866,1.503597,1.1856503,0.9178829,0.7118418,0.88483655,1.1539366,0.87979966,0.7011509,0.9865029,0.9712681,0.69505346,0.6177084,0.68586755,0.068341136,0.6962278,0.40867776,0.43478394,1.5884428,0.5417375,0.65528977,1.1140717,1.1659524,0.92569226,0.33320415,0.83063513,0.67010105,0.8518681,0.93926007,0.71087503,0.576718,1.1046464,0.1946072,0.50409174,0.6649694,0.862921,1.3828769,1.475957,0.67990315,0.93336225,0.82394916,0.7840132,1.1068135,0.95422006,0.78174406,0.9348698,1.7728869,1.2001382,0.89506596,0.84227204,1.153732,0.83707464,1.1395136,1.0241082,0.7212325,0.40219814,0.7919855,0.4548108,0.8310091,-0.105143726,1.2898576,0.12993947,1.6501237,-0.17563742,0.47383866,-0.06046868,0.44094902,-0.32260162,0.8647842,-0.55089986,0.66149205,-0.917468,0.9262489,-0.18725279,0.27287334,0.1311571,0.6603911,0.28987575,0.58135426,0.8684733,0.40943447,1.2588,0.3901108,0.8496173,0.5163082,1.2298912,0.57195777,0.81074387,1.2026248
1.2919196,1.7950909,1.1235656,0.6029462,0.98210233,0.64534354,0.92791116,0.3339465,0.49168333,0.9949913,0.94904697,0.8883903,1.138312,1.1012862,1.4665134,0.76029766,0.7125008,1.2220664,0.91151476,1.2042012,1.1602911,0.91454244,0.762887,0.80341405,1.0410141,1.4261022,1.4046972,0.8480605,1.0736613,0.60405475,0.6674515,1.0868622,0.7642253,0.918547,0.74041885,0.38125432,1.0670619,0.7394891,1.1672277,0.9563087,0.8183191,0.6696763,0.79371685,0.5213485,0.75199413,0.17680842,0.94876665,0.042441607,1.179664,0.3150692,1.0901799,0.03923142,1.2512057,0.36258084,1.3826832,0.6123237,0.30464798,0.94957,0.72247833,0.6857845,1.2611485,0.78220975,0.64308274,0.9425961,0.62200737,1.210313,0.98804367,0.86839914,0.17633593,0.87396294,0.5840628,0.64051574,0.8549167,1.2388885,1.1701719,1.1444328,1.0115465,1.2384768,1.0429507,0.41925356,1.2910569,0.5217567,1.0195782,1.2640078,1.1520358,0.5697252,0.72639245,0.8100184,0.7742717,0.7910364,0.5444553,0.5545262,0.8311247,0.41341686,0.7080014,0.46979117,0.6699194,0.5973758,1.4362266,1.0895711,0.87857807,1.0564148,1.2060243,1.280447,1.1913302,0.39397246,0.63433564,1.0243192,1.328383,1.2042675,1.4894044,0.8790246,1.0394565,0.4780613,0.89432913,0.115175664,1.1014206,0.49413335,1.4768717,1.0146114,0.83299875,0.3222227,1.1114519,0.7077094,1.2438115,0.9773789,1.1962818,1.1441283,0.9022325,0.95137876,0.425568,0.7365165,0.57375896,0.45888138,0.99498636,0.43437976,0.25256246,0.6483283,0.5911321,0.45990118,0.53405833,0.5845612,0.8400713,0.8727119,0.2773584,0.10800463,0.74907637,0.39842677,0.87581766,0.8449743,1.5170603,1.3031169,1.1047615,1.1310731,0.6202543,0.95035845,0.5543751,0.9997798,0.02911532,0.8127122,0.6260669,1.3615439,0.3730427,0.37649906,0.17590475,0.11039522,0.42805135,0.0059459507,0.3252525,0.7544445,0.3034733,0.48505664,0.58462614,0.60760176,0.4691879,0.51999056,0.77966696,0.867247,0.6423335,1.0295255,0.9956391,0.80407816,1.6784315,0.62725514,0.83593357,0.49638203,0.6395146,0.49640793,0.86858565,0.76701957,0.6386777,0.8756109,0.9266489,0.7206903,0.9771583,1.1493187,0.9273583,1.2027924,1.1832465,0.85348153
0.6132391,1.6664528,0.51984966,0.51498157,0.7305792,0.85060734,0.47196472,0.19953167,0.60777277,-0.010466814,1.1775733,0.020883828,0.9470632,-0.034914076,0.76196843,0.34900734,0.83491147,0.51533407,0.98214,1.0470005,1.2356728,0.608917,0.9052282,0.9213916,1.106176,1.3672932,0.9000067,0.53135,0.6164545,0.80013764,0.99332,0.8176026,0.37011164,1.1430013,0.97264504,0.6992887,0.62473917,1.0294604,0.93926185,1.0388815,0.75361097,1.2222412,0.7629458,0.14885408,1.021247,0.13801864,1.3707938,0.5674211,0.9388441,0.7510711,0.68467236,1.0608064,0.17462796,0.738572,0.42098746,0.81277406,0.41733986,1.0668073,0.15006292,0.8229593,0.32622224,0.8440335,1.3787255,0.64294744,1.5499071,0.5988847,0.81995696,0.9094037,0.39853227,1.3848405,1.1577017,0.99273676,1.012557,0.46087784,0.67712593,0.68560904,0.3297893,0.6467734,0.8485306,0.68494177,0.8345122,0.5347373,1.5547196,0.7789685,1.2741296,0.08616412,1.3365304,0.8672208,0.6187462,0.95030946,0.7983314,0.75966316,0.6846787,0.5388956,0.44220045,0.7406156,0.8687152,0.8042307,1.08651,0.97202456,0.9044001,1.2251515,1.1801792,1.3959057,0.39419824,1.2081648,0.4049281,0.7073812,0.36602396,0.5996008,0.43488923,0.5438161,1.0910085,0.5513537,1.222435,0.71619743,0.40168846,1.1820703,0.9560095,0.94935375,0.9854217,0.9440112,0.61766416,1.1485438,0.80531394,0.96732324,0.68689233,1.3095905,0.80926675,1.072795,0.6978452,1.4541092,0.35808387,0.21635634,0.20409033,0.4059705,0.00035858154,0.739972,0.446883,0.40015334,0.62581724,0.46343046,0.32903254,0.8330489,0.93333066,0.80350965,0.24284798,1.4991132,-0.09000254,0.469541,0.5350899,0.87520427,1.0021923,0.20665807,1.0183073,0.9682548,1.1858305,0.7088361,1.0194048,0.5945745,1.231938,1.047537,0.5679356,0.9066042,0.14748454,1.1148964,0.53662235,0.50337434,0.9109858,0.8105455,0.9467673,1.1580044,0.9553719,0.56099623,1.0723454,0.80471957,0.6804009,0.48690373,0.40035197,0.60367686,1.4177296,-0.19868171,0.5177547,0.3408698,1.1254551,1.0197312,0.8127248,1.6880171,0.78798044,0.81728315,1.1989803,0.80261153,0.917177,0.6329944,0.9448707,0.60164446,0.7633562,0.585039,0.6241095,1.0861528
1.457035,1.0592041,1.5632493,1.1126952,0.054797173,1.266714,0.30839944,1.3533334,1.1255031,0.8554852,0.6378472,1.0192329,0.91314006,0.43123448,0.7874347,1.0272663,0.94142574,0.73729116,1.025189,1.0790988,1.2199993,0.7629403,1.1786975,0.56580585,1.375632,0.757445,0.61605954,0.7983284,0.123164475,0.8323802,0.16469549,0.8547088,0.21216883,0.9986735,0.51831776,0.82121783,0.8754014,0.66207075,1.1555068,0.8902286,0.6779619,1.2381576,0.8136095,0.7300892,0.75776213,-0.0072327256,0.62343127,0.3467609,0.5536285,0.486233,0.699927,0.63215613,0.51420224,0.5564807,0.9910939,1.2400753,0.6139751,1.8470296,1.2524264,0.94710803,1.3984149,0.7103638,0.3839843,0.7874922,0.6146769,1.284564,0.94130385,0.56981385,1.2652705,0.5434819,1.2252232,0.58863413,0.8643843,0.845317,0.65541995,0.53202397,0.6693973,0.9197594,1.1168742,1.2080165,0.80791116,0.30700994,0.6388352,1.0061495,0.7381218,1.2940907,0.60421383,0.60502744,0.74001575,1.0244386,0.7278887,1.010909,0.92880154,0.8830008,0.98289585,1.3368576,0.8522159,0.6193451,1.2551899,0.7383383,1.0360694,0.8557128,0.4968075,0.7731642,0.98711526,1.0160686,0.5870608,0.7968759,0.4149618,1.2533224,0.95913076,0.9097683,0.8549361,0.9081831,0.8536092,0.8820147,1.0332507,1.1034285,0.9163021,1.2654263,1.444122,0.8457996,0.44409645,0.5048317,0.4580937,0.6472244,0.92424774,0.6504244,1.223214,0.87591124,0.8917354,0.6838631,0.8677187,0.69111735,1.673789,0.74099797,0.63284826,1.0227183,1.3758438,0.92109925,1.3765843,1.2967379,0.86109495,0.6489119,0.77771145,0.7717016,0.36511084,0.759343,1.0593562,1.374368,0.5549612,0.6047721,0.29136166,0.5807552,1.0134122,0.380297,0.83911425,1.0332379,0.87190956,1.0460413,0.96566904,0.657635,0.8022986,0.5130803,1.6090057,0.3873386,1.1568809,0.7077896,0.7383104,0.6976114,0.71045023,0.9716328,0.3669349,0.62413466,0.5530771,0.05187118,0.5812475,0.72031534,1.0320752,0.8737074,0.9004664,1.0525833,1.011541,1.336117,1.0895839,1.5298715,0.916676,0.57758844,0.8663689,0.92142075,1.3862206,1.4535522,0.79181695,1.0647585,0.8994077,1.2387094,0.57751524,0.7718582,0.16966558,0.46563113
1.130372,0.9711225,0.90133196,1.2728583,1.2111112,1.0554259,1.1877038,0.45655397,0.8329572,0.1993761,0.6550894,0.17676425,1.2227712,0.82282424,0.8425582,0.828043,0.7043998,0.6264797,0.37213594,1.4456563,0.23918787,1.3916517,0.090489924,1.1681297,0.835637,0.726158,1.1052833,1.1029305,0.686728,0.68979067,0.9699981,0.93829906,1.3021629,0.34348273,0.822902,0.42289764,0.6136335,1.2442689,1.1891247,1.2679055,1.1248622,0.7964066,1.0204318,0.292944,1.1888094,0.45024467,0.64043033,1.2504776,0.60627866,1.0021799,0.43033084,0.74166524,0.7772619,0.41519383,0.20745116,0.78987896,0.39676103,0.5561694,0.5944493,0.8062365,0.63526374,1.3668966,0.43238822,0.48529276,0.5629057,0.7659656,0.5733122,0.8161285,0.67635447,0.9712199,0.2762316,0.8899722,0.44076535,0.6366012,0.41834438,0.94234174,0.8525449,0.83910084,0.353351,0.43995452,0.29478964,0.5014025,0.34713367,-0.19408745,0.8693433,0.040491473,0.5493324,0.63203436,0.16710252,0.42525664,0.72304666,0.49495912,0.90668374,0.7180392,1.11913,0.6004653,0.64486456,0.4429042,0.7542063,0.80914545,1.0251895,0.6349955,1.0099356,0.49325258,0.7544235,0.39738128,0.650618,0.6431404,0.5340626,1.1847898,1.2170253,0.74757916,0.72225,0.50422543,0.8324511,0.5354227,0.7820803,0.28596142,1.4684023,0.5802214,0.76721126,0.8795757,0.42887273,1.0678124,0.3715884,0.72313297,0.4461431,1.1033721,0.2656882,1.2342222,0.5962668,1.1875541,0.6899875,0.7772794,0.9715115,1.0887305,0.9729082,0.1720832,0.78440154,-0.4412309,0.68266463,0.016787857,0.5035197,0.3029743,1.0568665,0.99607265,0.8055801,0.9789514,0.6991392,0.39530295,0.68846714,-0.33563852,0.567432,-0.035469364,0.8992988,-0.006984055,0.7125891,0.019713461,1.0870951,-0.21569979,1.1122645,0.34968078,0.58868206,0.8647137,1.0890427,0.51716924,0.37248057,0.3002481,0.5415178,0.104736894,1.4288362,-0.025088638,0.20642078,0.028220087,-0.23976871,0.74213696,-0.18345818,0.77809894,-0.1256869,0.8428341,0.055479467,1.1780663,0.15660855,0.68959796,0.048936546,1.2269237,0.22201377,0.43062866,1.0095172,1.0095611,1.2655557,0.40444797,0.9838901,0.8466006,0.915566,0.88881785,1.1747247,0.5204023,1.2148973,0.83450073
0.70662534,0.6304296,0.9499242,0.99754506,0.9017742,1.4838843,0.49813813,1.5171247,0.865058,0.51472926,1.1528097,1.2463374,0.96557325,0.6071255,0.82597476,0.7903372,1.0805552,1.1470017,0.5802247,0.84468484,0.7390187,0.6805215,0.5022528,0.73160344,0.8769818,0.42421642,1.1675824,0.97740066,1.2616949,0.89991325,1.3120351,0.7229197,0.5428109,0.911735,0.6921136,0.9657876,1.2523457,0.70542675,1.3511983,0.31505433,1.0894202,0.3478479,0.72483206,0.055843055,0.89189076,0.29134494,0.78455997,1.0614588,0.709889,1.6324905,0.6473359,0.7336435,1.813364,0.40922734,0.71923757,0.37315103,0.74001545,0.5936789,1.1782119,0.68857425,0.36714935,0.44537684,0.28090233,1.0013655,0.36554515,1.0935495,0.6771557,1.2458686,0.9311385,0.88019717,1.4385965,0.5729817,0.34707832,0.68149704,0.6602482,1.1176356,1.011583,1.0755527,0.8933681,1.3218653,1.2377552,1.1952337,1.3025744,1.3988109,0.9747785,-0.14807993,0.40872902,0.59608924,0.4406212,0.73988956,0.71048117,1.0082672,1.3137652,1.0662584,1.0676475,0.9163621,0.70098615,1.213134,1.0342215,0.75061274,1.2674663,0.4328045,1.0050913,0.8235273,0.93387055,0.9976164,1.4771974,0.5252563,1.3713663,0.7420523,1.0625426,1.0879402,0.817274,0.66173804,0.548427,1.2117041,0.801121,1.1142031,0.5625694,0.90713334,0.9419297,0.8522858,0.980856,0.291762,0.9554842,0.9215208,1.4746937,0.80808485,1.4768965,1.0037576,0.74235165,0.8708199,0.9511432,1.1609323,0.5816252,1.2933723,0.44965655,0.935749,0.41598135,0.61342317,0.6477621,0.45583504,0.6569939,0.5545076,0.8925521,0.71926224,1.0531431,1.0185014,0.58094776,0.71853054,0.70692086,0.28762525,0.6102285,0.49436808,0.91248953,0.3100952,0.684444,0.59390587,0.88134664,0.7624111,0.5172224,0.6698582,0.53519183,1.3007689,0.50130236,0.87501675,0.65106845,0.8654909,0.81816214,1.0729232,0.55512154,1.2976766,0.26771137,0.7776816,-0.13792259,1.0274746,-0.301708,0.87666553,-0.99289155,0.37316072,-0.49509096,0.92923903,-0.2938015,1.6924434,-0.3770112,0.7218031,-0.34874475,0.6992679,-0.35271376,0.4598693,0.086130224,1.2983444,0.010722429,1.2914484,0.75447136,-0.22780961,0.7872573,0.08409475,0.4591079,0.40612116
